"lon","lat","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
-76.026847,45.438865,5.33206272125244,10.6004581451416,24.6548080444336,1160.32727050781,26.2872505187988,-16.7082500457764,42.9954986572266,18.0102500915527,-3.25712513923645,18.8937911987305,-9.6812915802002,885,91,52,16.0952625274658,260,174,258,186
-78.294014,44.4763,5.94424962997437,10.8192081451416,26.9337215423584,1054.44128417969,25.9287490844727,-14.2410001754761,40.169750213623,7.93145799636841,-1.72287499904633,18.4420833587646,-7.52666664123535,910,92,55,14.2448129653931,259,185,236,201
-72.748787,44.363636,5.37857294082642,11.0429792404175,27.654806137085,1035.02404785156,25.005500793457,-14.9259996414185,39.9314994812012,17.6740837097168,-6.75841665267944,17.6740837097168,-7.87087488174438,1138,128,61,19.7426986694336,350,209,350,218
-76.232486,44.47079,6.56817722320557,10.0481462478638,25.1719665527344,1064.54907226562,26.0647506713867,-13.8532495498657,39.9179992675781,8.89675045013428,-6.22033309936523,19.1225414276123,-7.07558345794678,978,103,64,14.3187103271484,289,206,242,222
-78.360199,45.584422,3.54740643501282,11.6151456832886,27.243537902832,1107.95654296875,24.2667503356934,-18.3677501678467,42.6344985961914,5.80350017547607,-4.48199987411499,16.5038757324219,-10.7501249313354,972,98,60,16.6237983703613,283,185,271,211
-78.294463,44.472845,5.94424962997437,10.8192081451416,26.9337215423584,1054.44128417969,25.9287490844727,-14.2410001754761,40.169750213623,7.93145799636841,-1.72287499904633,18.4420833587646,-7.52666664123535,910,92,55,14.2448129653931,259,185,236,201
-78.468932,44.252448,6.18355226516724,10.4417705535889,26.5149116516113,1042.45886230469,25.8349990844727,-13.5457496643066,39.3807487487793,8.09629154205322,-6.14970827102661,18.5468330383301,-7.10533332824707,911,93,57,14.4503917694092,262,185,233,197
-64.557229,44.210964,6.8786768913269,10.2611875534058,30.2855167388916,856.536804199219,24.2679996490479,-9.61349964141846,33.8815002441406,-0.713708400726318,17.0922508239746,17.2660827636719,-3.61754155158997,1473,167,91,18.5910472869873,454,286,288,409
-78.686927,44.090551,6.14020824432373,9.37704181671143,24.9329719543457,1021.98699951172,24.9622497558594,-12.6467504501343,37.609001159668,8.15812492370605,-6.00375032424927,18.2840003967285,-6.80979204177856,916,95,54,17.9798736572266,269,175,243,188
-78.204972,44.623755,5.6319580078125,10.8050832748413,26.8482627868652,1054.84558105469,25.5777492523193,-14.6672496795654,40.2449989318848,7.70499992370605,-2.09195852279663,18.1149578094482,-7.81962490081787,930,94,57,13.8112592697144,264,189,240,209
-79.330341,44.136888,6.13373947143555,9.13785457611084,24.4761219024658,1027.99389648438,24.9952507019043,-12.3385000228882,37.3337516784668,17.7562923431396,-6.21587514877319,18.3396244049072,-6.76841688156128,905,92,53,18.8025245666504,261,167,257,174
-77.73111,40.99123,9.37377071380615,11.5972499847412,31.9606742858887,925.795288085938,27.9942493438721,-8.29174995422363,36.2859992980957,18.4608325958252,-2.32870841026306,20.5312919616699,-2.32870841026306,1020,112,64,16.19580078125,310,205,301,205
-70.418223,44.833436,4.00153112411499,11.9785623550415,29.1280879974365,1046.15014648438,23.9572505950928,-17.1665000915527,41.1237487792969,16.5110836029053,-8.23929214477539,16.5110836029053,-9.37266635894775,1134,113,71,12.6563425064087,316,238,316,249
-75.34368,45.518318,5.02485418319702,10.8850831985474,25.0919666290283,1159.44384765625,26.0104999542236,-17.3702507019043,43.3807525634766,13.4970836639404,-8.85379219055176,18.5235404968262,-10.0326251983643,1013,99,63,15.470890045166,293,197,284,213
-75.343846,45.518193,5.02485418319702,10.8850831985474,25.0919666290283,1159.44384765625,26.0104999542236,-17.3702507019043,43.3807525634766,13.4970836639404,-8.85379219055176,18.5235404968262,-10.0326251983643,1013,99,63,15.470890045166,293,197,284,213
-76.480771,42.45734,7.79230213165283,10.6904792785645,29.3297634124756,945.263854980469,26.3882503509521,-10.0609998703003,36.4492492675781,17.0459175109863,-3.27279162406921,19.1563339233398,-4.14070844650269,963,100,56,17.6190032958984,278,181,278,185
-70.610651,41.595681,10.0824670791626,8.61686706542969,27.2920589447021,830.783325195312,25.9375991821289,-5.63520002365112,31.5727996826172,2.53439998626709,17.6162662506104,20.3045330047607,-0.0292000379413366,1186,116,79,10.1777906417847,330,261,262,310
-78.103146,41.40656,7.92516660690308,11.8697910308838,32.4668312072754,917.767028808594,26.6152496337891,-9.94449996948242,36.5597496032715,16.8996257781982,-3.69683337211609,18.9367904663086,-3.69683337211609,1059,122,63,19.0633411407471,330,206,324,206
-70.843352,42.628957,9.53121089935303,10.7716302871704,30.0282154083252,906.672790527344,27.860107421875,-8.01159000396729,35.871696472168,0.832075595855713,20.7160816192627,20.7160816192627,-1.70889484882355,1111,106,79,9.12936115264893,306,249,249,284
-73.202274,44.491287,7.52061462402344,10.4983959197998,26.9872970581055,1005.93206787109,27.0230007171631,-11.8782501220703,38.901252746582,18.9272499084473,-4.52537488937378,19.6964168548584,-5.00962495803833,848,98,41,24.0236873626709,271,144,266,148
-72.325719,42.666533,7.40724992752075,12.6728754043579,31.9804058074951,974.449157714844,27.2997493743896,-12.3272495269775,39.6269989013672,19.1052074432373,-4.13987493515015,19.1052074432373,-4.87787485122681,1097,100,76,8.37468719482422,294,246,294,252
-70.091689,44.091836,7.05223941802979,10.8248538970947,27.9695739746094,989.500427246094,26.1687507629395,-12.5334997177124,38.7022514343262,2.56962513923645,18.1946659088135,19.0459175109863,-5.5310001373291,1145,113,80,11.2008447647095,323,253,260,281
-72.13704,43.838958,5.97674989700317,12.3307085037231,30.1458511352539,1020.45825195312,26.2277507781982,-14.6757497787476,40.9034996032715,18.1768341064453,-5.82095861434937,18.1768341064453,-7.12400007247925,993,104,60,15.4187126159668,291,196,291,205
-78.53456,42.47315,6.60673952102661,11.3280630111694,30.8366165161133,944.893798828125,25.3157501220703,-11.4200000762939,36.7357482910156,17.8523330688477,-4.53329181671143,17.8523330688477,-5.34966659545898,1070,112,59,17.6300678253174,307,200,307,215
-78.53456,42.47315,6.60673952102661,11.3280630111694,30.8366165161133,944.893798828125,25.3157501220703,-11.4200000762939,36.7357482910156,17.8523330688477,-4.53329181671143,17.8523330688477,-5.34966659545898,1070,112,59,17.6300678253174,307,200,307,215
-75.24968,45.332669,5.72697925567627,10.6866664886475,25.0481472015381,1151.86071777344,26.4834995269775,-16.1809997558594,42.6644973754883,19.1982917785645,-7.99337482452393,19.1982917785645,-9.26550006866455,1006,96,62,13.855152130127,282,203,282,215
-71.441385,42.426657,9.05870819091797,11.94225025177,31.5448513031006,939.733764648438,28.1897506713867,-9.66825008392334,37.8580017089844,5.00412511825562,17.9461250305176,20.4946670532227,-2.71537494659424,1171,113,86,7.21764087677002,317,278,281,290
-122.885212,53.179667,3.83809375762939,11.9108543395996,32.4001274108887,877.998291015625,22.4087505340576,-14.3529996871948,36.7617492675781,14.2047920227051,-0.700416684150696,14.2047920227051,-7.45033359527588,530,68,23,32.303394317627,181,73,181,115
-75.437569,43.880547,6.18237495422363,11.2753744125366,28.1572875976562,1033.85229492188,25.7652492523193,-14.2790002822876,40.0442504882812,8.09466648101807,-1.29166674613953,18.4177074432373,-7.11141681671143,1073,111,62,14.8942127227783,309,217,284,239
-72.461168,44.340942,5.16832304000854,11.619104385376,28.5751972198486,1040.07678222656,25.1865005493164,-15.4750003814697,40.6614990234375,17.5296669006348,-6.96879148483276,17.5296669006348,-8.16024971008301,1105,123,62,17.8268814086914,337,214,337,223
-72.461168,44.340942,5.16832304000854,11.619104385376,28.5751972198486,1040.07678222656,25.1865005493164,-15.4750003814697,40.6614990234375,17.5296669006348,-6.96879148483276,17.5296669006348,-8.16024971008301,1105,123,62,17.8268814086914,337,214,337,223
-72.461421,44.34075,5.16832304000854,11.619104385376,28.5751972198486,1040.07678222656,25.1865005493164,-15.4750003814697,40.6614990234375,17.5296669006348,-6.96879148483276,17.5296669006348,-8.16024971008301,1105,123,62,17.8268814086914,337,214,337,223
-72.461204,44.341004,5.16832304000854,11.619104385376,28.5751972198486,1040.07678222656,25.1865005493164,-15.4750003814697,40.6614990234375,17.5296669006348,-6.96879148483276,17.5296669006348,-8.16024971008301,1105,123,62,17.8268814086914,337,214,337,223
-72.461204,44.341004,5.16832304000854,11.619104385376,28.5751972198486,1040.07678222656,25.1865005493164,-15.4750003814697,40.6614990234375,17.5296669006348,-6.96879148483276,17.5296669006348,-8.16024971008301,1105,123,62,17.8268814086914,337,214,337,223
-75.663853,42.758072,6.89706230163574,11.0329999923706,29.4280033111572,973.017395019531,25.8562507629395,-11.6352500915527,37.4915008544922,16.4457912445068,-4.49620819091797,18.5462093353271,-5.43475008010864,1078,110,64,15.1884050369263,305,216,292,223
-76.550103,43.428212,8.29394817352295,9.06922912597656,25.5431671142578,955.559204101562,26.3277492523193,-9.17774963378906,35.505500793457,10.3081665039062,-2.95429158210754,19.8560409545898,-3.65329146385193,1036,109,67,13.5247936248779,303,224,253,243
-70.973022,42.807054,9.1350212097168,11.0254278182983,30.4108848571777,908.614929199219,27.6682052612305,-8.58666706085205,36.2548713684082,5.04470109939575,20.3189735412598,20.3189735412598,-2.17350435256958,1097,107,79,9.42703056335449,303,246,246,275
-93.196492,45.3994,6.26793718338013,11.9907083511353,26.3286113739014,1210.31774902344,27.914249420166,-17.6282501220703,45.5424995422363,20.2975826263428,-9.57804203033447,20.2975826263428,-9.57804203033447,744,112,20,52.7925567626953,312,68,312,68
-93.199723,45.407117,6.26793718338013,11.9907083511353,26.3286113739014,1210.31774902344,27.914249420166,-17.6282501220703,45.5424995422363,20.2975826263428,-9.57804203033447,20.2975826263428,-9.57804203033447,744,112,20,52.7925567626953,312,68,312,68
-71.353616,42.453063,9.05870819091797,11.94225025177,31.5448513031006,939.733764648438,28.1897506713867,-9.66825008392334,37.8580017089844,5.00412511825562,17.9461250305176,20.4946670532227,-2.71537494659424,1171,113,86,7.21764087677002,317,278,281,290
-77.361722,40.018266,10.6688022613525,11.3730630874634,31.9317817687988,909.403259277344,28.8237495422363,-6.79300022125244,35.6167488098145,19.5581665039062,-0.821166753768921,21.6395835876465,-0.821166753768921,1062,106,71,12.1137857437134,302,225,283,225
-71.102878,42.44039,10.0437994003296,11.0724363327026,30.1766681671143,926.667907714844,28.7291774749756,-7.96286487579346,36.6920433044434,1.12480103969574,18.885721206665,21.4278526306152,-1.48938989639282,1127,105,83,7.77399730682373,307,257,260,288
-71.082223,42.453105,10.0437994003296,11.0724363327026,30.1766681671143,926.667907714844,28.7291774749756,-7.96286487579346,36.6920433044434,1.12480103969574,18.885721206665,21.4278526306152,-1.48938989639282,1127,105,83,7.77399730682373,307,257,260,288
-72.748711,44.363544,5.37857294082642,11.0429792404175,27.654806137085,1035.02404785156,25.005500793457,-14.9259996414185,39.9314994812012,17.6740837097168,-6.75841665267944,17.6740837097168,-7.87087488174438,1138,128,61,19.7426986694336,350,209,350,218
-72.748711,44.363544,5.37857294082642,11.0429792404175,27.654806137085,1035.02404785156,25.005500793457,-14.9259996414185,39.9314994812012,17.6740837097168,-6.75841665267944,17.6740837097168,-7.87087488174438,1138,128,61,19.7426986694336,350,209,350,218
-72.748711,44.363544,5.37857294082642,11.0429792404175,27.654806137085,1035.02404785156,25.005500793457,-14.9259996414185,39.9314994812012,17.6740837097168,-6.75841665267944,17.6740837097168,-7.87087488174438,1138,128,61,19.7426986694336,350,209,350,218
-70.974075,42.808033,9.1350212097168,11.0254278182983,30.4108848571777,908.614929199219,27.6682052612305,-8.58666706085205,36.2548713684082,5.04470109939575,20.3189735412598,20.3189735412598,-2.17350435256958,1097,107,79,9.42703056335449,303,246,246,275
-70.974905,42.809638,9.1350212097168,11.0254278182983,30.4108848571777,908.614929199219,27.6682052612305,-8.58666706085205,36.2548713684082,5.04470109939575,20.3189735412598,20.3189735412598,-2.17350435256958,1097,107,79,9.42703056335449,303,246,246,275
-70.822322,41.953965,9.93923473358154,9.91450309753418,29.1382713317871,869.583190917969,27.2830333709717,-6.74267339706421,34.025707244873,1.77287924289703,18.1653804779053,20.7081832885742,-0.762510716915131,1261,120,86,10.2671022415161,349,270,279,329
-75.343687,45.518173,5.02485418319702,10.8850831985474,25.0919666290283,1159.44384765625,26.0104999542236,-17.3702507019043,43.3807525634766,13.4970836639404,-8.85379219055176,18.5235404968262,-10.0326251983643,1013,99,63,15.470890045166,293,197,284,213
-70.97403,42.808487,9.1350212097168,11.0254278182983,30.4108848571777,908.614929199219,27.6682052612305,-8.58666706085205,36.2548713684082,5.04470109939575,20.3189735412598,20.3189735412598,-2.17350435256958,1097,107,79,9.42703056335449,303,246,246,275
-70.918962,42.633053,9.53121089935303,10.7716302871704,30.0282154083252,906.672790527344,27.860107421875,-8.01159000396729,35.871696472168,0.832075595855713,20.7160816192627,20.7160816192627,-1.70889484882355,1111,106,79,9.12936115264893,306,249,249,284
-72.547379,44.289282,5.73608350753784,11.8004169464111,29.0505752563477,1032.6513671875,25.8132495880127,-14.8070001602173,40.6202507019043,18.0209159851074,-6.2991247177124,18.0209159851074,-7.50974988937378,1054,118,59,17.8366508483887,319,202,319,211
-68.995576,44.338378,6.96737146377563,10.7029848098755,28.5420513153076,943.123107910156,25.6009941101074,-11.8980102539062,37.4990043640137,2.93150901794434,18.3977603912354,18.3977603912354,-4.98457717895508,1201,133,82,15.6899709701538,363,257,257,297
-70.843393,42.629065,9.53121089935303,10.7716302871704,30.0282154083252,906.672790527344,27.860107421875,-8.01159000396729,35.871696472168,0.832075595855713,20.7160816192627,20.7160816192627,-1.70889484882355,1111,106,79,9.12936115264893,306,249,249,284
-75.343801,45.518207,5.02485418319702,10.8850831985474,25.0919666290283,1159.44384765625,26.0104999542236,-17.3702507019043,43.3807525634766,13.4970836639404,-8.85379219055176,18.5235404968262,-10.0326251983643,1013,99,63,15.470890045166,293,197,284,213
-70.974205,42.81163,9.1350212097168,11.0254278182983,30.4108848571777,908.614929199219,27.6682052612305,-8.58666706085205,36.2548713684082,5.04470109939575,20.3189735412598,20.3189735412598,-2.17350435256958,1097,107,79,9.42703056335449,303,246,246,275
-70.974433,42.812258,9.1350212097168,11.0254278182983,30.4108848571777,908.614929199219,27.6682052612305,-8.58666706085205,36.2548713684082,5.04470109939575,20.3189735412598,20.3189735412598,-2.17350435256958,1097,107,79,9.42703056335449,303,246,246,275
-70.975312,42.808242,9.1350212097168,11.0254278182983,30.4108848571777,908.614929199219,27.6682052612305,-8.58666706085205,36.2548713684082,5.04470109939575,20.3189735412598,20.3189735412598,-2.17350435256958,1097,107,79,9.42703056335449,303,246,246,275
-73.14809,44.837784,6.56719779968262,10.4361877441406,25.5752868652344,1086.67199707031,26.4435005187988,-14.362250328064,40.8057518005371,18.3903751373291,-6.31320858001709,19.435583114624,-7.44408321380615,939,105,42,25.9108390808105,304,152,298,158
-70.974412,42.808217,9.1350212097168,11.0254278182983,30.4108848571777,908.614929199219,27.6682052612305,-8.58666706085205,36.2548713684082,5.04470109939575,20.3189735412598,20.3189735412598,-2.17350435256958,1097,107,79,9.42703056335449,303,246,246,275
-71.370562,42.452719,9.05870819091797,11.94225025177,31.5448513031006,939.733764648438,28.1897506713867,-9.66825008392334,37.8580017089844,5.00412511825562,17.9461250305176,20.4946670532227,-2.71537494659424,1171,113,86,7.21764087677002,317,278,281,290
-72.136647,43.839108,5.97674989700317,12.3307085037231,30.1458511352539,1020.45825195312,26.2277507781982,-14.6757497787476,40.9034996032715,18.1768341064453,-5.82095861434937,18.1768341064453,-7.12400007247925,993,104,60,15.4187126159668,291,196,291,205
-72.205843,42.583467,7.40724992752075,12.6728754043579,31.9804058074951,974.449157714844,27.2997493743896,-12.3272495269775,39.6269989013672,19.1052074432373,-4.13987493515015,19.1052074432373,-4.87787485122681,1097,100,76,8.37468719482422,294,246,294,252
-70.973419,42.807131,9.1350212097168,11.0254278182983,30.4108848571777,908.614929199219,27.6682052612305,-8.58666706085205,36.2548713684082,5.04470109939575,20.3189735412598,20.3189735412598,-2.17350435256958,1097,107,79,9.42703056335449,303,246,246,275
-70.973022,42.807084,9.1350212097168,11.0254278182983,30.4108848571777,908.614929199219,27.6682052612305,-8.58666706085205,36.2548713684082,5.04470109939575,20.3189735412598,20.3189735412598,-2.17350435256958,1097,107,79,9.42703056335449,303,246,246,275
-122.187982,42.658908,5.04128122329712,13.1939792633057,44.2676696777344,607.826232910156,23.2730007171631,-6.53200006484985,29.8050003051758,-1.03041672706604,13.0549163818359,13.0549163818359,-1.53841662406921,1228,200,17,65.2873229980469,574,80,80,526
-122.104947,42.639074,6.07375001907349,14.503791809082,44.2370834350586,662.388305664062,25.6410007476807,-7.14550018310547,32.7864990234375,-1.03583335876465,14.4220418930054,14.4220418930054,-1.62420845031738,845,140,12,65.1904220581055,403,60,60,364
-72.308731,41.839368,8.46708297729492,11.4788751602173,31.1745929718018,926.425231933594,26.9540004730225,-9.86725044250488,36.8212509155273,4.67220830917358,-2.43816685676575,19.635124206543,-3.18295836448669,1248,114,89,5.74307346343994,330,297,304,300
-76.700874,42.211196,7.74265623092651,11.3884372711182,30.84375,939.876037597656,26.642749786377,-10.2802495956421,36.9230003356934,16.9605007171631,-3.20020818710327,19.0607089996338,-4.14029169082642,907,100,50,19.9080028533936,273,166,272,167
-73.231536,44.489955,7.52061462402344,10.4983959197998,26.9872970581055,1005.93206787109,27.0230007171631,-11.8782501220703,38.901252746582,18.9272499084473,-4.52537488937378,19.6964168548584,-5.00962495803833,848,98,41,24.0236873626709,271,144,266,148
-71.441385,42.426657,9.05870819091797,11.94225025177,31.5448513031006,939.733764648438,28.1897506713867,-9.66825008392334,37.8580017089844,5.00412511825562,17.9461250305176,20.4946670532227,-2.71537494659424,1171,113,86,7.21764087677002,317,278,281,290
-77.728438,44.080256,6.94817686080933,9.99077033996582,26.3034420013428,1010.51013183594,25.9562492370605,-12.02649974823,37.9827499389648,8.86220836639404,-0.547124981880188,19.0267086029053,-5.8225417137146,924,97,54,15.1989574432373,272,192,226,209
-72.748797,44.363675,5.37857294082642,11.0429792404175,27.654806137085,1035.02404785156,25.005500793457,-14.9259996414185,39.9314994812012,17.6740837097168,-6.75841665267944,17.6740837097168,-7.87087488174438,1138,128,61,19.7426986694336,350,209,350,218
-72.748797,44.363675,5.37857294082642,11.0429792404175,27.654806137085,1035.02404785156,25.005500793457,-14.9259996414185,39.9314994812012,17.6740837097168,-6.75841665267944,17.6740837097168,-7.87087488174438,1138,128,61,19.7426986694336,350,209,350,218
-72.748797,44.363675,5.37857294082642,11.0429792404175,27.654806137085,1035.02404785156,25.005500793457,-14.9259996414185,39.9314994812012,17.6740837097168,-6.75841665267944,17.6740837097168,-7.87087488174438,1138,128,61,19.7426986694336,350,209,350,218
-72.748797,44.363675,5.37857294082642,11.0429792404175,27.654806137085,1035.02404785156,25.005500793457,-14.9259996414185,39.9314994812012,17.6740837097168,-6.75841665267944,17.6740837097168,-7.87087488174438,1138,128,61,19.7426986694336,350,209,350,218
-72.748797,44.363675,5.37857294082642,11.0429792404175,27.654806137085,1035.02404785156,25.005500793457,-14.9259996414185,39.9314994812012,17.6740837097168,-6.75841665267944,17.6740837097168,-7.87087488174438,1138,128,61,19.7426986694336,350,209,350,218
-72.748797,44.363675,5.37857294082642,11.0429792404175,27.654806137085,1035.02404785156,25.005500793457,-14.9259996414185,39.9314994812012,17.6740837097168,-6.75841665267944,17.6740837097168,-7.87087488174438,1138,128,61,19.7426986694336,350,209,350,218
-72.757858,44.298113,5.57160425186157,11.3680419921875,28.5299453735352,1021.30749511719,25.244499206543,-14.6014995574951,39.8460006713867,17.7249584197998,-6.36508321762085,17.7249584197998,-7.47741651535034,1114,125,61,18.8344097137451,338,208,338,218
-70.574694,43.638714,7.41655206680298,12.0630207061768,30.8742198944092,958.764343261719,26.7509994506836,-12.3205003738403,39.0714988708496,3.03095817565918,18.2440414428711,19.0542507171631,-4.74850034713745,1164,127,84,13.4319486618042,341,253,259,286
-77.878733,41.183824,8.39776039123535,11.7308130264282,32.3664436340332,914.702514648438,26.9462509155273,-9.29749965667725,36.2437515258789,17.3542499542236,-3.18099975585938,19.3808746337891,-3.18099975585938,1040,118,62,18.5296726226807,323,203,316,203
-77.434776,42.8942,8.24514579772949,10.7541666030884,29.2612476348877,961.749633789062,27.0904998779297,-9.66174983978271,36.7522506713867,18.9810409545898,-3.00712490081787,19.8669166564941,-3.85304164886475,878,93,45,21.1305484771729,259,154,258,158
-71.569356,42.218489,8.85159397125244,11.8479375839233,31.5980815887451,937.075012207031,27.7122497558594,-9.7834997177124,37.4957504272461,5.00595808029175,17.5647506713867,20.1944160461426,-2.88587498664856,1198,116,90,6.77704286575317,323,287,294,295
-73.935531,45.435923,6.24242258071899,9.44465732574463,22.9407653808594,1135.68615722656,26.2681446075439,-14.9016132354736,41.1697578430176,19.624059677124,-7.31458330154419,19.624059677124,-8.34220409393311,984,93,60,12.7919397354126,273,200,273,215
-73.213202,44.356095,7.52061462402344,10.4983959197998,26.9872970581055,1005.93206787109,27.0230007171631,-11.8782501220703,38.901252746582,18.9272499084473,-4.52537488937378,19.6964168548584,-5.00962495803833,848,98,41,24.0236873626709,271,144,266,148
-75.949053,45.631698,4.65638542175293,10.6236877441406,24.6713943481445,1153.64929199219,25.5445003509521,-17.5162506103516,43.0607528686523,13.3030834197998,-9.2165002822876,18.1367492675781,-10.2289581298828,1012,98,64,14.2155494689941,287,201,281,213
-123.51602,42.126452,11.0576038360596,14.8298749923706,49.8889846801758,557.022216796875,29.7409992218018,0.0152500011026859,29.7257499694824,5.10941648483276,18.1068744659424,18.3057918548584,4.82987499237061,1429,265,8,81.4255142211914,749,48,60,704
-74.914252,44.168624,4.87053108215332,12.0031871795654,29.2114105224609,1053.95971679688,24.8722496032715,-16.2185001373291,41.0907516479492,16.3455829620361,-7.53891658782959,17.3062076568604,-8.64454174041748,1091,115,61,18.6569633483887,338,209,322,219
-72.461168,44.340942,5.16832304000854,11.619104385376,28.5751972198486,1040.07678222656,25.1865005493164,-15.4750003814697,40.6614990234375,17.5296669006348,-6.96879148483276,17.5296669006348,-8.16024971008301,1105,123,62,17.8268814086914,337,214,337,223
-72.461204,44.341004,5.16832304000854,11.619104385376,28.5751972198486,1040.07678222656,25.1865005493164,-15.4750003814697,40.6614990234375,17.5296669006348,-6.96879148483276,17.5296669006348,-8.16024971008301,1105,123,62,17.8268814086914,337,214,337,223
-72.461228,44.3408,5.16832304000854,11.619104385376,28.5751972198486,1040.07678222656,25.1865005493164,-15.4750003814697,40.6614990234375,17.5296669006348,-6.96879148483276,17.5296669006348,-8.16024971008301,1105,123,62,17.8268814086914,337,214,337,223
-72.461228,44.3408,5.16832304000854,11.619104385376,28.5751972198486,1040.07678222656,25.1865005493164,-15.4750003814697,40.6614990234375,17.5296669006348,-6.96879148483276,17.5296669006348,-8.16024971008301,1105,123,62,17.8268814086914,337,214,337,223
-72.461228,44.3408,5.16832304000854,11.619104385376,28.5751972198486,1040.07678222656,25.1865005493164,-15.4750003814697,40.6614990234375,17.5296669006348,-6.96879148483276,17.5296669006348,-8.16024971008301,1105,123,62,17.8268814086914,337,214,337,223
-72.461228,44.3408,5.16832304000854,11.619104385376,28.5751972198486,1040.07678222656,25.1865005493164,-15.4750003814697,40.6614990234375,17.5296669006348,-6.96879148483276,17.5296669006348,-8.16024971008301,1105,123,62,17.8268814086914,337,214,337,223
-72.461228,44.3408,5.16832304000854,11.619104385376,28.5751972198486,1040.07678222656,25.1865005493164,-15.4750003814697,40.6614990234375,17.5296669006348,-6.96879148483276,17.5296669006348,-8.16024971008301,1105,123,62,17.8268814086914,337,214,337,223
-123.51706,42.12638,11.0576038360596,14.8298749923706,49.8889846801758,557.022216796875,29.7409992218018,0.0152500011026859,29.7257499694824,5.10941648483276,18.1068744659424,18.3057918548584,4.82987499237061,1429,265,8,81.4255142211914,749,48,60,704
-68.527617,46.181975,3.68603110313416,12.2745628356934,27.7716026306152,1120.33166503906,24.816499710083,-19.3817501068115,44.1982498168945,15.9767913818359,-9.55495834350586,16.9732913970947,-10.8089580535889,1000,103,53,17.5975093841553,297,188,295,204
-81.327719,43.119364,7.57551050186157,9.32331275939941,25.9047470092773,987.257568359375,26.1652507781982,-9.82549953460693,35.9907493591309,9.58074951171875,-4.07020807266235,19.3351669311523,-4.85420846939087,1011,101,64,11.9638156890869,284,216,253,237
-81.306603,48.004271,1.34234356880188,12.489146232605,26.1667861938477,1241.31262207031,23.9659996032715,-23.7630004882812,47.7290000915527,14.6727914810181,-13.5142087936401,15.7538328170776,-14.7960424423218,796,91,43,24.8701076507568,258,143,251,144
-72.284532,41.714914,9.07237529754639,11.447416305542,31.3709506988525,916.285217285156,27.4185009002686,-9.07199954986572,36.4905014038086,5.3234167098999,-1.69316649436951,20.135124206543,-2.42820835113525,1249,114,88,6.11977910995483,330,300,302,301
-93.609149,46.961047,4.05567693710327,12.8343124389648,27.2928218841553,1223.59155273438,26.1159992218018,-20.9084987640381,47.0244979858398,18.1142501831055,-12.1313743591309,18.1142501831055,-12.1313743591309,715,113,14,58.2071495056152,320,57,320,57
-93.749946,46.83472,4.07813549041748,12.7489376068115,27.1833801269531,1226.13562011719,26.036750793457,-20.8629989624023,46.8997497558594,18.161750793457,-12.1242914199829,18.161750793457,-12.1242914199829,718,110,14,56.0389213562012,313,59,313,59
-76.221158,44.784925,6.15772914886475,9.93004131317139,24.6308288574219,1084.80859375,25.9214992523193,-14.3940000534058,40.3154983520508,8.74075031280518,-2.17000007629395,18.9306259155273,-7.69604158401489,926,98,58,14.686427116394,270,189,243,201
-71.411122,42.043938,9.25898933410645,11.79381275177,31.8317222595215,921.822509765625,27.9885005950928,-9.0620002746582,37.0504989624023,0.638291597366333,17.7787494659424,20.4601249694824,-2.23491668701172,1203,118,90,8.18919658660889,329,275,285,304
-70.413499,43.545083,7.63662052154541,11.3013858795166,29.8728218078613,945.977966308594,26.3799476623535,-11.4517154693604,37.8316650390625,3.35219883918762,18.4088840484619,19.1286277770996,-4.33891820907593,1153,122,81,13.5192947387695,337,248,249,287
-80.769963,44.117313,5.75680208206177,9.47560405731201,25.711893081665,1008.68713378906,24.6019992828369,-12.2510004043579,36.8530006408691,8.0535831451416,-2.16900014877319,17.6780834197998,-6.89129161834717,1063,105,70,12.4890747070312,297,219,271,263
-70.22487,43.61832,7.95812177658081,10.6507616043091,29.0263671875,929.713134765625,26.171573638916,-10.5218276977539,36.6934013366699,3.78849411010742,19.2615051269531,19.2615051269531,-3.77800345420837,1155,120,80,13.7268152236938,337,245,245,291
-70.883103,42.844588,8.85313320159912,11.4355888366699,30.8022575378418,923.488159179688,27.8699245452881,-9.25588989257812,37.1258163452148,4.60705947875977,20.2007522583008,20.2007522583008,-2.69782781600952,1090,109,79,9.58160209655762,303,249,249,264
-72.748797,44.363675,5.37857294082642,11.0429792404175,27.654806137085,1035.02404785156,25.005500793457,-14.9259996414185,39.9314994812012,17.6740837097168,-6.75841665267944,17.6740837097168,-7.87087488174438,1138,128,61,19.7426986694336,350,209,350,218
-72.748797,44.363675,5.37857294082642,11.0429792404175,27.654806137085,1035.02404785156,25.005500793457,-14.9259996414185,39.9314994812012,17.6740837097168,-6.75841665267944,17.6740837097168,-7.87087488174438,1138,128,61,19.7426986694336,350,209,350,218
-79.225826,45.303246,4.74651050567627,10.9248542785645,26.8211402893066,1079.03967285156,24.585750579834,-16.1464996337891,40.732250213623,7.08525037765503,-3.29466652870178,17.3873329162598,-9.08120822906494,1056,110,68,16.5966053009033,319,207,253,261
